;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;City / State
2741;CA-2016-165015;2016-02-25;2016-02-27;Second Class;BD-11725;Bruce Degenhardt;Consumer;United States;Newark;Ohio;East;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;46.72;5;0.2;17.52;Newark / Ohio
2742;CA-2014-149244;2014-11-04;2014-11-08;Standard Class;MS-17530;MaryBeth Skach;Consumer;United States;San Diego;California;West;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";35.34;2;0.0;13.4292;San Diego / California
2743;CA-2015-140144;2015-06-20;2015-06-25;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;West;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";257.64;6;0.0;100.4796;San Francisco / California
2744;CA-2015-140144;2015-06-20;2015-06-25;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;West;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;125.976;3;0.2;47.241;San Francisco / California
2745;CA-2017-163321;2017-08-07;2017-08-11;Second Class;FM-14380;Fred McMath;Consumer;United States;Jacksonville;North Carolina;South;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;79.992;1;0.2;21.9978;Jacksonville / North Carolina
2746;CA-2014-155887;2014-05-12;2014-05-17;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Franklin;Massachusetts;East;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;700.056;3;0.3;-130.0104;Franklin / Massachusetts
2747;US-2015-165449;2015-11-22;2015-11-26;Standard Class;AP-10720;Anne Pryor;Home Office;United States;Frisco;Texas;Central;TEC-AC-10004127;Technology;Accessories;SanDisk Cruzer 8 GB USB Flash Drive;27.168;4;0.2;-1.3584;Frisco / Texas
2748;CA-2015-110247;2015-12-04;2015-12-08;Standard Class;RH-19555;Ritsa Hightower;Consumer;United States;Tallahassee;Florida;South;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;8.226;3;0.7;-6.0324;Tallahassee / Florida
2749;US-2014-141257;2014-06-08;2014-06-14;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Seattle;Washington;West;FUR-CH-10002758;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;585.552;3;0.2;73.194;Seattle / Washington
2750;CA-2014-154669;2014-08-08;2014-08-11;Second Class;TM-21010;Tamara Manning;Consumer;United States;Vacaville;California;West;OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;423.28;11;0.0;110.0528;Vacaville / California
2751;CA-2014-158029;2014-05-26;2014-05-30;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Los Angeles;California;West;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;225.296;2;0.2;22.5296;Los Angeles / California
2752;CA-2015-155306;2015-04-17;2015-04-21;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;West;OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;5.56;2;0.0;2.224;San Francisco / California
2753;CA-2015-155306;2015-04-17;2015-04-21;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;West;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;323.37;3;0.0;129.348;San Francisco / California
2754;CA-2015-155306;2015-04-17;2015-04-21;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;West;TEC-PH-10002310;Technology;Phones;Panasonic KX T7731-B Digital phone;783.96;5;0.2;68.5965;San Francisco / California
2755;CA-2015-155306;2015-04-17;2015-04-21;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;West;OFF-AP-10002651;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;1447.65;5;0.0;419.8185;San Francisco / California
2756;CA-2015-155306;2015-04-17;2015-04-21;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;West;OFF-PA-10001184;Office Supplies;Paper;Xerox 1903;11.96;2;0.0;5.8604;San Francisco / California
2757;CA-2016-127775;2016-06-11;2016-06-13;Second Class;ES-14020;Erica Smith;Consumer;United States;New York City;New York;East;TEC-AC-10002402;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;239.97;3;0.0;71.991;New York City / New York
2758;CA-2016-146171;2016-03-11;2016-03-15;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Columbus;Georgia;South;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;76.92;4;0.0;31.5372;Columbus / Georgia
2759;CA-2016-146171;2016-03-11;2016-03-15;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Columbus;Georgia;South;OFF-ST-10001526;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart ;481.32;4;0.0;125.1432;Columbus / Georgia
2760;CA-2014-129574;2014-05-26;2014-05-29;First Class;Dp-13240;Dean percer;Home Office;United States;Murray;Utah;West;OFF-PA-10002893;Office Supplies;Paper;"Wirebound Service Call Books, 5 1/2"" x 4""";48.4;5;0.0;23.232;Murray / Utah
2761;CA-2017-126536;2017-10-12;2017-10-14;First Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;West;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;0.99;1;0.0;0.4356;San Francisco / California
2762;CA-2017-126536;2017-10-12;2017-10-14;First Class;NK-18490;Neil Knudson;Home Office;United States;San Francisco;California;West;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;101.84;5;0.2;36.917;San Francisco / California
2763;CA-2017-165757;2017-06-22;2017-06-28;Standard Class;PL-18925;Paul Lucas;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003166;Office Supplies;Binders;GBC Plasticlear Binding Covers;10.332;3;0.7;-7.5768;Philadelphia / Pennsylvania
2764;CA-2017-165757;2017-06-22;2017-06-28;Standard Class;PL-18925;Paul Lucas;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003982;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;31.155;5;0.7;-23.8855;Philadelphia / Pennsylvania
2765;CA-2017-165757;2017-06-22;2017-06-28;Standard Class;PL-18925;Paul Lucas;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-ST-10004835;Office Supplies;Storage;Plastic Stacking Crates & Casters;8.928;2;0.2;0.6696;Philadelphia / Pennsylvania
2766;CA-2017-167752;2017-01-15;2017-01-18;First Class;RW-19690;Robert Waldorf;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AP-10000159;Office Supplies;Appliances;Belkin F9M820V08 8 Outlet Surge;34.384;1;0.2;3.8682;Philadelphia / Pennsylvania
2767;CA-2017-167752;2017-01-15;2017-01-18;First Class;RW-19690;Robert Waldorf;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1924.16;8;0.2;312.676;Philadelphia / Pennsylvania
2768;US-2015-122140;2015-04-02;2015-04-07;Standard Class;MO-17950;Michael Oakman;Consumer;United States;Dallas;Texas;Central;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;32.192;2;0.8;-80.48;Dallas / Texas
2769;US-2015-122140;2015-04-02;2015-04-07;Standard Class;MO-17950;Michael Oakman;Consumer;United States;Dallas;Texas;Central;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;50.12;7;0.2;-0.6265;Dallas / Texas
2770;US-2015-122140;2015-04-02;2015-04-07;Standard Class;MO-17950;Michael Oakman;Consumer;United States;Dallas;Texas;Central;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;47.976;3;0.2;1.7991;Dallas / Texas
2771;CA-2016-163986;2016-09-03;2016-09-10;Standard Class;JJ-15445;Jennifer Jackson;Consumer;United States;Waukesha;Wisconsin;Central;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;54.5;5;0.0;14.17;Waukesha / Wisconsin
2772;CA-2017-158967;2017-12-10;2017-12-12;First Class;BT-11680;Brian Thompson;Consumer;United States;Fort Lauderdale;Florida;South;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;19.104;3;0.2;5.7312;Fort Lauderdale / Florida
2773;CA-2016-131576;2016-11-22;2016-11-26;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Detroit;Michigan;Central;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;49.44;3;0.0;24.2256;Detroit / Michigan
2774;CA-2017-143455;2017-11-11;2017-11-18;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Springfield;Ohio;East;OFF-PA-10004451;Office Supplies;Paper;Xerox 222;10.368;2;0.2;3.6288;Springfield / Ohio
2775;CA-2016-144729;2016-10-21;2016-10-25;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Diego;California;West;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";154.44;3;0.0;1.5444;San Diego / California
2776;CA-2015-127019;2015-12-21;2015-12-25;Standard Class;ER-13855;Elpida Rittenbach;Corporate;United States;Colorado Springs;Colorado;West;OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;60.984;7;0.2;4.5738;Colorado Springs / Colorado
2777;CA-2015-138534;2015-07-17;2015-07-19;Second Class;JM-15535;Jessica Myrick;Consumer;United States;Bakersfield;California;West;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;195.466;2;0.15;-13.7976;Bakersfield / California
2778;CA-2017-108322;2017-04-30;2017-05-05;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Pompano Beach;Florida;South;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;23.68;8;0.2;6.216;Pompano Beach / Florida
2779;CA-2017-108322;2017-04-30;2017-05-05;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Pompano Beach;Florida;South;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2.376;3;0.2;0.7425;Pompano Beach / Florida
2780;CA-2017-167668;2017-05-06;2017-05-08;First Class;TC-21295;Toby Carlisle;Consumer;United States;New York City;New York;East;OFF-LA-10004544;Office Supplies;Labels;Avery 505;59.2;4;0.0;29.6;New York City / New York
2781;CA-2017-146724;2017-11-20;2017-11-27;Standard Class;HG-15025;Hunter Glantz;Consumer;United States;Lakeville;Minnesota;Central;OFF-AR-10001026;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;22.0;10;0.0;9.68;Lakeville / Minnesota
2782;CA-2016-139878;2016-11-11;2016-11-16;Standard Class;LD-17005;Lisa DeCherney;Consumer;United States;Detroit;Michigan;Central;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;257.98;2;0.0;74.8142;Detroit / Michigan
2783;US-2016-106677;2016-11-05;2016-11-10;Standard Class;AS-10285;Alejandro Savely;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10003187;Technology;Phones;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;23.988;2;0.4;-15.992;Philadelphia / Pennsylvania
2784;CA-2016-116974;2016-10-09;2016-10-15;Standard Class;MP-17965;Michael Paige;Corporate;United States;Troy;Ohio;East;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;23.976;4;0.4;-15.5844;Troy / Ohio
2785;CA-2015-149972;2015-09-21;2015-09-23;First Class;CD-12790;Cynthia Delaney;Home Office;United States;Los Angeles;California;West;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;601.536;4;0.2;0.0;Los Angeles / California
2786;CA-2015-149972;2015-09-21;2015-09-23;First Class;CD-12790;Cynthia Delaney;Home Office;United States;Los Angeles;California;West;OFF-FA-10002763;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;7.9;2;0.0;2.528;Los Angeles / California
2787;US-2014-117744;2014-12-02;2014-12-06;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Corpus Christi;Texas;Central;FUR-FU-10001588;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;58.36;5;0.6;-24.803;Corpus Christi / Texas
2788;US-2014-117744;2014-12-02;2014-12-06;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Corpus Christi;Texas;Central;OFF-AR-10000940;Office Supplies;Art;Newell 343;16.464;7;0.2;1.4406;Corpus Christi / Texas
2789;US-2014-117744;2014-12-02;2014-12-06;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Corpus Christi;Texas;Central;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;39.96;5;0.6;-23.976;Corpus Christi / Texas
2790;CA-2014-125514;2014-09-21;2014-09-22;First Class;BM-11650;Brian Moss;Corporate;United States;Omaha;Nebraska;Central;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;25.96;2;0.0;7.5284;Omaha / Nebraska
2791;CA-2014-125514;2014-09-21;2014-09-22;First Class;BM-11650;Brian Moss;Corporate;United States;Omaha;Nebraska;Central;OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;36.27;3;0.0;10.881;Omaha / Nebraska
2792;CA-2014-125514;2014-09-21;2014-09-22;First Class;BM-11650;Brian Moss;Corporate;United States;Omaha;Nebraska;Central;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;6.48;1;0.0;3.1104;Omaha / Nebraska
2793;CA-2014-154599;2014-04-12;2014-04-17;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Redondo Beach;California;West;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;1075.088;14;0.2;94.0702;Redondo Beach / California
2794;CA-2014-154599;2014-04-12;2014-04-17;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Redondo Beach;California;West;TEC-PH-10000576;Technology;Phones;AT&T 1080 Corded phone;438.368;4;0.2;38.3572;Redondo Beach / California
2795;CA-2014-154599;2014-04-12;2014-04-17;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Redondo Beach;California;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;18.088;7;0.2;6.5569;Redondo Beach / California
2796;CA-2014-154599;2014-04-12;2014-04-17;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Redondo Beach;California;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;308.499;3;0.15;-18.147;Redondo Beach / California
2797;CA-2017-158743;2017-10-20;2017-10-27;Standard Class;IG-15085;Ivan Gibson;Consumer;United States;Little Rock;Arkansas;South;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;13.36;4;0.0;4.1416;Little Rock / Arkansas
2798;CA-2017-158743;2017-10-20;2017-10-27;Standard Class;IG-15085;Ivan Gibson;Consumer;United States;Little Rock;Arkansas;South;OFF-PA-10001019;Office Supplies;Paper;Xerox 1884;39.96;2;0.0;18.7812;Little Rock / Arkansas
2799;CA-2017-158743;2017-10-20;2017-10-27;Standard Class;IG-15085;Ivan Gibson;Consumer;United States;Little Rock;Arkansas;South;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;145.85;5;0.0;70.008;Little Rock / Arkansas
2800;CA-2016-153318;2016-10-25;2016-10-28;First Class;JS-15595;Jill Stevenson;Corporate;United States;Miami;Florida;South;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;783.96;5;0.2;78.396;Miami / Florida
2801;US-2015-110163;2015-11-01;2015-11-04;First Class;GA-14725;Guy Armstrong;Consumer;United States;Salem;Oregon;West;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;7.88;1;0.2;1.773;Salem / Oregon
2802;CA-2017-143329;2017-11-03;2017-11-08;Standard Class;DL-13330;Denise Leinenbach;Consumer;United States;Las Cruces;New Mexico;West;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;41.37;3;0.0;17.3754;Las Cruces / New Mexico
2803;CA-2015-159380;2015-05-12;2015-05-16;Standard Class;CS-12505;Cindy Stewart;Consumer;United States;San Francisco;California;West;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;12.84;3;0.0;5.778;San Francisco / California
2804;CA-2015-159380;2015-05-12;2015-05-16;Standard Class;CS-12505;Cindy Stewart;Consumer;United States;San Francisco;California;West;OFF-PA-10004239;Office Supplies;Paper;Xerox 1953;25.68;6;0.0;11.556;San Francisco / California
2805;CA-2015-122623;2015-09-07;2015-09-11;Standard Class;CC-12145;Charles Crestani;Consumer;United States;El Paso;Texas;Central;FUR-CH-10000553;Furniture;Chairs;Metal Folding Chairs, Beige, 4/Carton;47.516;2;0.3;-2.0364;El Paso / Texas
2806;CA-2015-148635;2015-07-25;2015-07-27;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;West;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;9.42;2;0.0;0.471;Seattle / Washington
2807;CA-2015-148635;2015-07-25;2015-07-27;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;West;OFF-PA-10004782;Office Supplies;Paper;Xerox 228;12.96;2;0.0;6.2208;Seattle / Washington
2808;CA-2015-148635;2015-07-25;2015-07-27;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;West;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;704.9;5;0.0;56.392;Seattle / Washington
2809;CA-2015-148635;2015-07-25;2015-07-27;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;West;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;561.568;2;0.2;28.0784;Seattle / Washington
2810;CA-2015-135685;2015-11-16;2015-11-18;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;Central;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;179.82;9;0.0;84.5154;Milwaukee / Wisconsin
2811;CA-2015-135685;2015-11-16;2015-11-18;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;Central;FUR-FU-10001185;Furniture;Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;185.58;6;0.0;76.0878;Milwaukee / Wisconsin
2812;CA-2015-135685;2015-11-16;2015-11-18;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;Central;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;214.11;3;0.0;36.3987;Milwaukee / Wisconsin
2813;CA-2015-135685;2015-11-16;2015-11-18;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;Central;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;999.96;4;0.0;229.9908;Milwaukee / Wisconsin
2814;CA-2015-135685;2015-11-16;2015-11-18;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;653.55;3;0.0;111.1035;Milwaukee / Wisconsin
2815;CA-2015-104626;2015-09-01;2015-09-08;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;East;OFF-BI-10001510;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;114.6;5;0.0;51.57;Franklin / Massachusetts
2816;CA-2015-104626;2015-09-01;2015-09-08;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;East;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;60.74;1;0.0;15.185;Franklin / Massachusetts
2817;CA-2015-104626;2015-09-01;2015-09-08;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;East;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;124.36;2;0.0;27.3592;Franklin / Massachusetts
2818;CA-2015-104626;2015-09-01;2015-09-08;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;1088.76;6;0.0;315.7404;Franklin / Massachusetts
2819;CA-2016-160500;2016-05-05;2016-05-08;First Class;DM-13015;Darrin Martin;Consumer;United States;Encinitas;California;West;OFF-BI-10003784;Office Supplies;Binders;Computer Printout Index Tabs;6.72;5;0.2;2.352;Encinitas / California
2820;CA-2016-160500;2016-05-05;2016-05-08;First Class;DM-13015;Darrin Martin;Consumer;United States;Encinitas;California;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;298.776;3;0.2;7.4694;Encinitas / California
2821;CA-2017-100202;2016-12-31;2017-01-05;Standard Class;BD-11620;Brian DeCherney;Consumer;United States;Anaheim;California;West;TEC-PH-10002563;Technology;Phones;Adtran 1202752G1;302.376;3;0.2;22.6782;Anaheim / California
2822;CA-2017-131016;2017-09-18;2017-09-20;First Class;DC-12850;Dan Campbell;Consumer;United States;Arlington;Texas;Central;OFF-AR-10000122;Office Supplies;Art;Newell 314;8.928;2;0.2;0.558;Arlington / Texas
2823;CA-2017-131016;2017-09-18;2017-09-20;First Class;DC-12850;Dan Campbell;Consumer;United States;Arlington;Texas;Central;OFF-ST-10000352;Office Supplies;Storage;Acco Perma 2700 Stacking Storage Drawers;47.584;2;0.2;-2.974;Arlington / Texas
2824;US-2014-112914;2014-09-25;2014-09-30;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;Central;OFF-PA-10003270;Office Supplies;Paper;Xerox 1954;33.792;8;0.2;10.56;Houston / Texas
2825;US-2014-112914;2014-09-25;2014-09-30;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;Central;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;300.5328;2;0.32;-97.2312;Houston / Texas
2826;US-2014-112914;2014-09-25;2014-09-30;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;Central;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2.724;2;0.8;-4.3584;Houston / Texas
2827;US-2014-112914;2014-09-25;2014-09-30;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;Central;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;3.264;2;0.2;1.1016;Houston / Texas
2828;CA-2016-124149;2016-04-23;2016-04-26;First Class;MJ-17740;Max Jones;Consumer;United States;Lancaster;Ohio;East;OFF-PA-10002421;Office Supplies;Paper;Embossed Ink Jet Note Cards;108.336;6;0.2;37.9176;Lancaster / Ohio
2829;CA-2016-124149;2016-04-23;2016-04-26;First Class;MJ-17740;Max Jones;Consumer;United States;Lancaster;Ohio;East;OFF-ST-10000760;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;55.92;5;0.2;6.291;Lancaster / Ohio
2830;CA-2016-124149;2016-04-23;2016-04-26;First Class;MJ-17740;Max Jones;Consumer;United States;Lancaster;Ohio;East;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;78.304;2;0.2;29.364;Lancaster / Ohio
2831;CA-2014-148915;2014-11-01;2014-11-05;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Portland;Oregon;West;OFF-ST-10001128;Office Supplies;Storage;Carina Mini System Audio Rack, Model AR050B;443.92;5;0.2;-94.333;Portland / Oregon
2832;CA-2014-148915;2014-11-01;2014-11-05;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Portland;Oregon;West;TEC-PH-10000673;Technology;Phones;Plantronics Voyager Pro HD - Bluetooth Headset;155.976;3;0.2;54.5916;Portland / Oregon
2833;CA-2017-134649;2017-01-26;2017-01-31;Second Class;CA-11965;Carol Adams;Corporate;United States;Hoover;Alabama;South;OFF-AR-10001547;Office Supplies;Art;Newell 311;15.47;7;0.0;4.1769;Hoover / Alabama
2834;CA-2017-134649;2017-01-26;2017-01-31;Second Class;CA-11965;Carol Adams;Corporate;United States;Hoover;Alabama;South;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;7.16;2;0.0;3.4368;Hoover / Alabama
2835;CA-2017-110842;2017-11-11;2017-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;West;OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;10.89;1;0.0;2.8314;Los Angeles / California
2836;CA-2017-110842;2017-11-11;2017-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;West;OFF-PA-10000520;Office Supplies;Paper;Xerox 201;19.44;3;0.0;9.3312;Los Angeles / California
2837;CA-2017-110842;2017-11-11;2017-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;West;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;121.6;5;0.2;39.52;Los Angeles / California
2838;CA-2016-147368;2016-06-09;2016-06-12;First Class;TC-21295;Toby Carlisle;Consumer;United States;Tallahassee;Florida;South;TEC-MA-10002178;Technology;Machines;Cisco CP-7937G Unified IP Conference Station Phone;695.7;2;0.5;-27.828;Tallahassee / Florida
2839;US-2015-104185;2015-09-03;2015-09-08;Second Class;JB-15400;Jennifer Braxton;Corporate;United States;New York City;New York;East;OFF-ST-10001526;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart ;120.33;1;0.0;31.2858;New York City / New York
2840;US-2014-125521;2014-03-14;2014-03-19;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Chesapeake;Virginia;South;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;1139.92;4;0.0;284.98;Chesapeake / Virginia
2841;US-2017-135062;2017-08-31;2017-09-04;Second Class;RL-19615;Rob Lucas;Consumer;United States;Fayetteville;North Carolina;South;OFF-PA-10000100;Office Supplies;Paper;Xerox 1945;229.544;7;0.2;83.2097;Fayetteville / North Carolina
2842;CA-2017-135650;2017-03-23;2017-03-27;Standard Class;AC-10660;Anna Chung;Consumer;United States;Huntsville;Texas;Central;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;143.728;2;0.2;-32.3388;Huntsville / Texas
2843;CA-2017-112865;2017-05-18;2017-05-22;Standard Class;BH-11710;Brosina Hoffman;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10000387;Technology;Accessories;KeyTronic KT800P2 - Keyboard - Black;36.048;3;0.2;-0.9012;Philadelphia / Pennsylvania
2844;US-2016-162852;2016-12-27;2016-12-31;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;Woodstock;Illinois;Central;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;845.488;8;0.3;-12.0784;Woodstock / Illinois
2845;CA-2017-138163;2017-11-17;2017-11-20;First Class;XP-21865;Xylona Preis;Consumer;United States;Everett;Massachusetts;East;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;50.94;3;0.0;14.2632;Everett / Massachusetts
